user_id,program_id,listen_ratio,save
U528,3622,0.71,no
U528,3616,0.76,yes
U528,3627,0.76,yes
U528,3703,0.36,no
U528,1371,0.17,no
U528,1301,0.7,yes
U528,1237,0.29,no
U528,1280,0.22,no
U53,4278,0.77,no
U53,3654,0.78,no
U53,4281,0.54,no
U53,76,0.41,no
U53,4214,0.87,no
U53,4837,0.14,no
U53,275,0.95,no
U53,4290,0.66,no
U53,4339,0.55,no
U53,1572,0.12,no
U53,1869,0.35,no
U53,1715,0.18,no
U53,3853,0.48,no
U53,3759,0.5,no
U53,50,0.65,no
U530,71,0.97,yes
U530,1751,0.67,no
U530,3609,0.76,yes
U530,1058,0.98,yes
U530,3641,0.66,yes
U530,595,0.23,no
U530,785,0.18,no
U534,4936,0.15,no
U534,4776,0.16,no
U534,4222,0.69,no
U534,4401,0.91,yes
U534,4605,0.16,no
U534,4274,0.71,no
U534,4149,0.83,no
U534,4397,0.4,no
U534,206,0.74,no
U534,4351,0.97,no
U534,4507,0.77,no
U534,3731,0.68,no
U534,1619,0.72,no
U534,2085,0.81,yes
U534,1979,0.31,no
U534,1574,0.53,no
U534,1626,0.43,no
U534,1875,0.59,no
U534,1733,0.82,yes
U534,1587,0.79,no
U534,2091,0.1,no
U534,1702,0.89,yes
U534,1710,0.9,no
U534,1634,0.87,yes
U534,2537,0.43,no
U534,1700,0.23,no
U534,1696,0.72,no
U534,3636,0.93,no
U534,1058,0.96,no
U534,990,0.2,no
U534,3610,0.38,no
U534,504,0.87,no
U534,3655,0.67,no
U534,3881,0.21,no
U534,3638,0.84,no
U534,3740,0.7,no
U534,3809,0.43,no
U534,3801,0.33,no
U534,3635,0.71,no
U534,1016,0.55,no
U534,841,0.49,no
U534,741,0.74,no
U537,297,0.8,no
U537,4722,0.24,no
U537,5556,0.44,no
U537,4150,0.4,yes
U537,5340,0.13,no
U537,4217,0.66,no
U537,4174,0.88,yes
U537,4469,0.7,no
U537,5259,0.86,no
U537,4411,0.83,no
U537,4788,0.94,no
U537,81,0.67,no
U537,4188,0.83,no
U537,3906,0.75,no
U537,3731,0.7,no
U537,4323,0.47,no
U537,4303,0.89,no
U537,4354,0.85,no
U537,71,0.69,no
U537,4241,0.87,no
U537,4548,0.68,no
U537,3936,0.12,no
U537,728,0.2,no
U537,4657,0.43,no
U537,605,0.04,no
U537,4152,0.83,no
U537,121,0.85,no
U537,4176,0.48,no
U537,4317,0.72,no
U537,4634,0.59,no
U537,4692,0.6,no
U537,4414,0.69,no
U537,4187,0.2,no
U537,4401,0.65,no
U537,4209,0.75,no
U537,6042,0.88,yes
U537,52,0.25,no
U537,1284,0.15,no
U537,6041,0.06,yes
U537,4977,0.41,no
U537,4410,0.89,no
U537,4814,0.15,no
U537,4678,0.9,no
U537,4247,0.78,no
U537,4489,0.57,no
U537,4233,0.56,no
U537,4641,0.77,yes
U537,4364,0.35,no
U537,4404,0.79,no
U537,4958,0.78,no
U537,6835,0.03,no
U537,4783,0.22,no
U537,435,0.36,yes
U537,671,0.7,no
U537,4228,0.81,yes
U537,4388,0.71,no
U537,4720,0.15,no
U537,3613,0.72,yes
U537,4934,0.14,no
U537,5442,0.14,no
U537,6499,0.92,yes
U537,4150,0.21,no
U537,120,0.55,no
U537,6874,0.79,yes
U537,4352,0.12,no
U537,54,0.95,yes
U537,3608,0.46,no
U537,3922,0.74,no
U537,3635,0.84,no
U537,3692,0.11,no
U537,3865,0.3,no
U537,3617,0.67,no
U537,802,0.83,no
U537,737,0.35,no
U537,840,0.16,no
U538,4297,0.48,no
U538,4350,0.13,no
U538,4286,0.85,no
U538,4597,0.3,no
U538,5739,0.39,yes
U538,4339,0.35,no
U538,4194,0.83,no
U538,4247,0.91,no
U538,1761,0.8,no
U538,2065,0.74,yes
U538,3784,0.81,no
U538,3669,0.22,no
U539,4462,0.39,no
U539,570,0.88,yes
U539,4612,0.25,no
U539,692,0.12,no
U539,747,0.38,no
U546,5267,0.06,no
U546,4070,0.97,no
U546,3675,0.76,yes
U546,3623,0.28,no
U546,3895,0.74,yes
U546,3624,0.18,no
U55,4300,0.14,no
U55,4694,0.96,no
U55,4355,0.72,yes
U55,4407,0.78,no
U55,4310,0.94,yes
U55,6514,0.97,yes
U55,147,0.43,no
U55,4561,0.32,no
U55,6020,0.74,no
U55,4642,0.74,no
U55,71,0.73,no
U55,934,0.73,no
U55,4200,0.56,no
U55,6534,0.27,no
U55,1686,0.52,no
U55,1668,0.9,no
U55,2158,0.8,no
U55,2368,0.28,no
U55,3646,0.83,no
U55,3659,0.76,no
U55,97,0.71,no
U55,3675,0.93,no
U55,869,0.56,no
U55,3627,0.77,no
U55,873,0.51,no
U55,747,0.53,no
U55,824,0.73,no
U55,831,0.68,no
U55,9,0.56,no
U55,104,0.79,no
U55,173,0.9,yes
U55,1399,0.47,no
U551,6201,0.16,no
U551,1903,0.41,no
U551,1738,0.87,yes
U551,1721,0.72,no
U551,1736,0.12,no
U551,1880,0.28,no
U551,2082,0.91,yes
U551,2766,0.79,no
U551,2010,0.58,no
U551,3636,0.82,yes
U551,3627,0.68,no
U551,3613,0.89,no
U551,3678,0.11,no
U551,3689,0.91,no
U551,3655,0.76,no
U551,784,0.74,yes
U551,18,0.68,yes
U552,39,0.88,yes
U552,4187,0.26,no
U556,4591,0.95,yes
U556,618,0.85,yes
U556,4388,0.95,yes
U556,1360,0.13,no
U556,4414,0.94,no
U556,3731,0.68,yes
U556,3934,0.92,no
U556,6056,0.45,no
U556,3880,0.73,no
U556,3650,0.18,no
U557,4442,0.68,no
U557,3854,0.28,yes
U557,4309,0.93,yes
U557,4360,0.45,no
U557,5916,0.38,no
U557,4413,0.51,yes
U557,4367,0.75,no
U557,4485,0.73,no
U557,177,0.77,no
U557,4399,0.86,yes
U557,101,0.87,yes
U557,1179,0.52,no
U557,4455,0.76,no
U557,4249,0.5,yes
U557,4174,0.95,no
U557,4359,0.72,no
U557,3934,0.89,no
U557,4348,0.7,no
U557,4297,0.47,no
U557,344,0.91,yes
U557,4026,0.35,no
U557,3982,0.83,yes
U557,3636,0.67,no
U557,933,0.83,no
U557,3612,0.81,yes
U557,3798,0.79,no
U557,3628,0.38,no
U557,3616,0.79,yes
U557,3616,0.69,no
U557,3645,0.53,no
U557,3709,0.78,yes
U557,50,0.75,no
U557,3690,0.5,no
U557,3666,0.86,no
U557,3630,0.12,no
U557,3624,0.41,yes
U557,3664,0.34,no
U557,3690,0.2,no
U557,3796,0.31,no
U557,933,0.94,no
U557,189,0.22,no
U557,391,0.42,no
U557,30,0.67,no
U557,34,0.85,yes
U557,1238,0.96,yes
U557,1320,0.93,no
U557,1417,0.83,yes
U557,1226,0.72,no
U557,1504,0.58,no
U557,1532,0.31,no
U559,4532,0.2,no
U561,4172,0.76,no
U561,4879,0.81,no
U561,3759,0.22,no
U562,1638,0.48,no
U562,3437,0.41,no
U562,1660,0.3,no
U562,2152,0.59,no
U562,1636,0.49,no
U562,2041,0.5,no
U563,134,0.65,no
U563,498,0.52,no
U563,5376,0.54,no
U563,4688,0.4,no
U563,4380,0.73,no
U563,4812,0.29,no
U563,3926,0.84,no
U563,652,0.42,no
U563,108,0.25,no
U563,4513,0.91,no
U563,520,0.78,no
U563,4317,0.94,no
U563,4367,0.69,no
U563,4630,0.92,no
U563,934,0.68,no
U563,4310,0.69,no
U563,4337,0.88,no
U563,549,0.73,no
U563,5419,0.19,no
U563,4303,0.94,no
U563,4194,0.67,no
U563,4199,0.1,no
U563,580,0.88,yes
U563,4217,0.68,no
U563,4365,0.11,no
U563,4352,0.46,no
U563,461,0.82,yes
U563,4807,0.26,no
U563,4630,0.98,yes
U563,4156,0.5,no
U563,5852,0.68,no
U563,1423,0.9,yes
U563,4281,0.19,no
U563,3934,0.66,no
U563,6725,0.57,no
U563,4407,0.92,no
U563,3616,0.19,no
U563,4266,0.74,no
U563,4253,0.59,no
U563,4697,0.18,no
U563,1562,0.83,yes
U563,1590,0.97,no
U563,1737,0.19,no
U563,2060,0.95,yes
U563,2010,0.32,no
U563,1617,0.76,no
U563,1564,0.35,yes
U563,1714,0.93,no
U563,1695,0.78,no
U563,1725,0.27,no
U563,2422,0.98,no
U563,1557,0.74,no
U563,1752,0.88,no
U563,1598,0.38,no
U563,3235,0.5,no
U563,3174,0.36,no
U563,1698,0.89,no
U563,1729,0.74,no
U563,2580,0.85,no
U563,1697,0.78,no
U563,3988,0.92,no
U563,4019,0.9,no
U563,3983,0.29,no
U563,3986,0.69,no
U563,3988,0.74,no
U563,3984,0.47,yes
U563,3983,0.14,no
U563,3986,0.79,yes
U563,3780,0.42,no
U563,3635,0.89,yes
U563,3685,0.58,yes
U563,3619,0.97,no
U563,3660,0.39,no
U563,649,0.57,no
U563,595,0.56,yes
U563,3628,0.58,yes
U563,3632,0.72,no
U563,3740,0.73,no
U563,3628,0.46,no
U563,869,0.52,no
U563,928,0.26,no
U563,749,0.39,no
U563,766,0.82,yes
U563,758,0.75,yes
U563,757,0.95,no
U563,777,0.41,no
U563,749,0.25,no
U563,837,0.46,no
U563,1168,0.98,yes
U563,818,0.57,no
U563,742,0.76,no
U563,763,0.96,yes
U563,771,0.54,no
U563,757,0.88,yes
U563,1011,0.36,no
U563,761,0.73,no
U563,29,0.53,no
U563,22,0.98,no
U563,187,0.8,yes
U563,315,0.19,no
U565,4284,0.75,yes
U565,4255,0.26,no
U565,461,0.9,no
U565,416,0.14,no
U565,4795,0.44,no
U565,841,0.41,no
U565,4884,0.21,no
U565,461,0.81,no
U565,4453,0.86,yes
U565,4520,0.78,yes
U565,6586,0.13,no
U565,4145,0.29,no
U565,4359,0.8,no
U565,4294,0.19,no
U565,4203,0.59,no
U565,4282,0.88,no
U565,4553,0.72,no
U565,163,0.22,yes
U565,3989,0.88,no
U565,3995,0.24,no
U565,3990,0.87,no
U565,3984,0.33,no
U565,4018,0.32,no
U565,3991,0.69,no
U565,3663,0.81,no
U565,3728,0.86,no
U565,3639,0.77,no
U565,749,0.52,no
U565,756,0.56,no
U565,745,0.91,no
U565,1238,0.75,no
U565,1314,0.23,no
U565,1239,0.82,no
U566,1688,0.52,no
U566,1644,0.66,no
U566,3120,0.66,no
U566,2111,0.19,no
U566,1891,0.53,no
U566,1968,0.41,no
U566,3732,0.06,no
U566,821,0.7,yes
U566,3634,0.78,yes
U566,3624,0.27,no
U566,1221,0.74,yes
U566,1268,0.39,no
U567,5221,0.11,no
U567,90,0.92,no
U567,934,0.93,yes
U567,4724,0.27,no
U567,940,0.37,yes
U567,4310,0.88,yes
U567,4716,0.12,no
U567,4178,0.67,no
U567,4589,0.92,no
U567,6009,0.1,no
U567,4318,0.51,no
U567,4331,0.72,no
U567,5238,0.45,no
U567,4170,0.9,no
U567,4172,0.98,no
U567,4776,0.43,no
U567,4678,0.8,no
U567,4370,0.83,no
U567,4804,0.13,no
U567,5931,0.26,no
U567,4375,0.55,no
U567,6777,0.25,no
U567,4879,0.73,no
U567,4311,0.38,no
U567,1358,0.53,yes
U567,4226,0.16,no
U567,4155,0.3,no
U567,746,0.24,no
U567,4284,0.82,yes
U567,4489,0.4,no
U567,5273,0.27,no
U567,4316,0.8,yes
U567,4495,0.4,no
U567,4264,0.82,no
U567,3863,0.3,no
U567,4490,0.7,no
U567,2319,0.04,no
U567,718,0.52,no
U567,4313,0.27,no
U567,4256,0.85,yes
U567,4896,0.9,yes
U567,4268,0.44,no
U567,4176,0.2,no
U567,1186,0.68,no
U567,4330,0.84,yes
U567,4170,0.8,no
U567,4183,0.25,no
U567,3952,0.5,no
U567,4428,0.46,no
U567,4863,0.17,no
U567,907,0.12,no
U567,6341,0.54,no
U567,4245,0.74,no
U567,4830,0.75,no
U567,4275,0.14,no
U567,4187,0.12,no
U567,320,0.24,no
U567,653,0.32,no
U567,934,0.69,no
U567,71,0.87,no
U567,4171,0.84,yes
U567,5079,0.08,no
U567,671,0.8,no
U567,6154,0.19,no
U567,5173,0.26,no
U567,1330,0.32,no
U567,3662,0.72,no
U567,5770,0.27,no
U567,671,0.81,no
U567,6055,0.96,yes
U567,4339,0.22,no
U567,4392,0.72,no
U567,504,0.39,no
U567,530,0.49,no
U567,4591,0.89,no
U567,4398,0.39,no
U567,4155,0.47,yes
U567,1673,0.73,no
U567,1270,0.76,no
U567,3269,0.36,no
U567,1648,0.56,no
U567,1634,0.76,no
U567,1748,0.4,no
U567,1749,0.44,yes
U567,2518,0.71,no
U567,1897,0.75,no
U567,2872,0.36,no
U567,2042,0.81,no
U567,1603,0.92,yes
U567,3130,0.93,no
U567,2420,0.11,no
U567,1606,0.92,no
U567,1651,0.92,no
U567,1573,0.42,no
U567,1619,0.8,no
U567,3380,0.83,no
U567,2037,0.97,yes
U567,1626,0.52,no
U567,1691,0.67,no
U567,1604,0.35,no
U567,1647,0.45,no
U567,1985,0.59,no
U567,1699,0.37,no
U567,2466,0.08,no
U567,1787,0.75,no
U567,3273,0.83,no
U567,1693,0.57,no
U567,1782,0.46,no
U567,1609,0.83,yes
U567,3167,0.67,no
U567,1649,0.89,no
U567,1652,0.19,no
U567,1747,0.97,no
U567,1616,0.94,no
U567,1773,0.67,no
U567,1675,0.74,no
U567,1596,0.6,no
U567,1764,0.13,no
U567,2225,0.67,no
U567,2038,0.86,no
U567,1611,0.7,no
U567,2777,0.37,no
U567,2060,0.8,no
U567,3029,0.77,no
U567,2022,0.97,no
U567,1593,0.17,no
U567,1927,0.34,yes
U567,2113,0.31,no
U567,1677,0.18,no
U567,1998,0.21,no
U567,1849,0.74,no
U567,1574,0.43,no
U567,1727,0.98,yes
U567,4005,0.76,no
U567,3983,0.17,no
U567,3992,0.17,no
U567,3986,0.86,no
U567,3998,0.44,no
U567,3994,0.17,no
U567,4017,0.17,yes
U567,4019,0.92,no
U567,3981,0.72,no
U567,4141,0.6,no
U567,3986,0.97,yes
U567,4024,0.92,yes
U567,4001,0.44,no
U567,3986,0.87,no
U567,3616,0.95,no
U567,3630,0.1,no
U567,3681,0.22,no
U567,504,0.79,yes
U567,933,0.72,no
U567,3797,0.93,no
U567,3668,0.92,no
U567,129,0.55,no
U567,87,0.25,no
U567,61,0.31,no
U567,58,0.66,no
U567,736,0.16,no
U567,91,0.89,no
U567,67,0.74,no
U567,121,0.87,no
U567,9,0.27,no
U567,95,0.11,no
U567,242,0.16,no
U567,149,0.66,yes
U567,90,0.72,no
U567,12,0.96,no
U569,4731,0.12,no
U569,320,0.26,no
U569,4503,0.67,no
U569,177,0.69,no
U569,5860,0.35,no
U569,1290,0.67,no
U569,4271,0.89,yes
U569,4415,0.26,no
U569,4068,0.58,no
U569,3984,0.25,no
U575,5180,0.73,no
U575,585,0.56,no
U575,1360,0.39,no
U575,18,0.9,yes
U575,38,0.56,no
U575,36,0.86,yes
U575,1301,0.85,yes
U575,1230,0.87,yes
U575,1229,0.14,no
U575,1271,0.7,yes
U575,1270,0.46,no
U575,1249,0.76,no
U577,230,0.79,no
U577,4664,0.2,no
U577,4338,0.91,no
U577,427,0.77,yes
U577,3731,0.82,no
U577,4459,0.43,no
U577,4208,0.3,no
U577,6509,0.66,no
U577,4980,0.35,no
U577,3701,0.97,yes
U577,3742,0.04,no
U577,3638,0.85,no
U579,1677,0.17,no
U579,1588,0.98,yes
U579,1930,0.19,no
U579,3619,0.82,yes
U579,817,0.92,no
U579,869,0.11,no
U579,3609,0.84,no
U579,504,0.85,no
U579,97,0.8,no
U579,814,0.68,no
U579,822,0.39,no
U579,744,0.93,yes
U580,4261,0.96,no
U580,4410,0.66,no
U580,4250,0.91,no
U580,4159,0.14,no
U580,4458,0.66,no
U580,6851,0.59,no
U580,4339,0.36,no
U580,469,0.15,no
U580,4148,0.56,no
U580,190,0.35,no
U580,4383,0.66,no
U580,116,0.47,no
U580,52,0.15,no
U580,4241,0.91,yes
U580,4408,0.31,no
U580,84,0.82,yes
U580,4794,0.56,no
U580,811,0.56,no
U580,4344,0.85,yes
U580,6825,0.94,no
U580,157,0.44,no
U580,92,0.41,no
U580,3610,0.33,no
U580,1194,0.96,yes
U580,4266,0.93,no
U580,506,0.2,no
U580,3731,0.91,no
U580,1818,0.97,no
U580,3569,0.13,no
U580,1571,0.7,no
U580,1563,0.91,yes
U580,2135,0.13,no
U580,1669,0.16,no
U580,3312,0.75,yes
U580,1673,0.96,no
U580,2033,0.53,no
U580,1824,0.8,yes
U580,1259,0.23,no
U580,1719,0.44,yes
U580,3616,0.96,yes
U580,50,0.95,no
U580,3641,0.65,no
U580,3686,0.91,no
U580,3645,0.34,no
U580,901,0.15,no
U580,3833,0.59,no
U580,3635,0.86,yes
U580,933,0.72,no
U580,3786,0.57,no
U580,3631,0.42,no
U580,869,0.43,yes
U580,3694,0.25,no
U580,3630,0.5,no
U580,3628,0.57,no
U580,3618,0.8,no
U580,3612,0.69,no
U580,3664,0.18,no
U580,3658,0.74,yes
U580,3652,0.56,no
U580,3616,0.97,no
U580,950,0.91,no
U580,3638,0.92,yes
U580,901,0.32,no
U580,3635,0.68,yes
U580,3636,0.85,no
U580,1038,0.24,no
U580,3691,0.18,no
U580,3617,0.7,no
U580,3703,0.11,no
U580,1241,0.7,no
U580,1236,0.17,no
U580,1319,0.71,no
U580,1252,0.78,no
U580,1231,0.1,no
U580,1231,0.26,no
U581,37,0.17,no
U581,4635,0.96,yes
U581,4321,0.93,no
U581,4250,0.78,no
U581,4594,0.94,yes
U581,4275,0.41,no
U581,4731,0.25,no
U581,4319,0.35,no
U581,1583,0.77,no
U581,3661,0.68,no
U581,1260,0.88,no
U581,1539,0.13,no
U581,1264,0.79,yes
U587,4030,0.56,no
U587,4113,0.32,no
U587,3615,0.84,yes
U587,3896,0.48,no
U588,4647,0.74,no
U588,5445,0.74,yes
U588,370,0.94,no
U588,4371,0.71,no
U588,4282,0.86,yes
U588,3939,0.56,no
U588,4390,0.23,no
U588,59,0.66,no
U588,4385,0.72,no
U588,341,0.17,no
U588,4414,0.7,no
U588,344,0.97,no
U588,4271,0.72,no
U588,3952,0.6,yes
U588,6677,0.34,no
U588,3053,0.04,no
U588,2150,0.33,no
U588,1739,0.8,no
U588,1608,0.67,no
U588,1695,0.89,no
U588,1644,0.96,yes
U588,1682,0.4,no
U588,1754,0.97,no
U588,1734,0.8,no
U588,3990,0.81,yes
U588,3995,0.51,no
U588,3985,0.31,no
U588,97,0.67,no
U588,649,0.39,no
U588,3733,0.19,no
U588,3796,0.06,no
U588,3613,0.89,no
U588,3643,0.45,no
U588,1355,0.17,no
U588,1245,0.56,no
U588,1231,0.28,no
U588,1307,0.93,no
U588,1276,0.48,no
U588,1237,0.4,no
U588,1266,0.87,yes
U588,1226,0.69,no
U588,1240,0.33,no
U588,1228,0.83,yes
U588,1266,0.94,no
U588,1426,0.67,no
U588,1274,0.43,no
U588,1233,0.32,no
U588,1252,0.65,no
U588,1257,0.31,no
U588,1231,0.51,no
U588,1234,0.32,no
U588,1298,0.14,no
U588,1309,0.42,no
U588,1310,0.12,no
U588,1224,0.75,yes
U588,1250,0.89,no
U588,1233,0.1,no
U588,1244,0.78,yes
U588,1307,0.78,no
U588,1252,0.82,no
U588,1227,0.86,yes
U588,1250,0.7,no
U588,1239,0.67,no
U594,4494,0.45,no
U594,1284,0.44,no
U596,1672,0.89,yes
U596,1684,0.97,no
U596,1645,0.43,no
U596,1574,0.22,no
U596,2112,0.87,no
U596,3401,0.35,no
U596,3631,0.24,no
U596,3622,0.86,no
U596,3659,0.67,no
U596,3609,0.88,no
U596,3646,0.91,yes
U596,3611,0.69,no
U60,292,0.82,yes
U60,4205,0.25,no
U60,4783,0.54,no
U60,4391,0.66,no
U60,4863,0.57,no
U60,4388,0.97,no
U60,4516,0.74,yes
U60,4162,0.9,no
U60,4159,0.22,no
U60,6428,0.78,no
U60,4864,0.26,no
U60,4404,0.74,no
U60,4582,0.82,no
U60,6414,0.49,no
U60,4528,0.44,no
U60,4278,0.83,no
U60,499,0.46,no
U60,933,0.81,no
U60,478,0.82,yes
U60,593,0.42,no
U60,1517,0.94,no
U60,1229,0.22,no
U604,933,0.93,no
U604,555,0.09,no
U604,1236,0.49,no
U604,1282,0.81,yes
U604,1230,0.85,yes
U604,1459,0.38,no
U604,1224,0.8,no
U604,1292,0.19,no
U604,1224,0.72,no
U604,1362,0.56,no
U605,3731,0.86,yes
U605,350,0.09,no
U605,4497,0.4,no
U605,1895,0.31,no
U605,3646,0.8,no
U605,1223,0.59,no
U606,1996,0.55,no
U606,754,0.51,yes
U606,780,0.69,yes
U606,1250,0.91,no
U606,1240,0.38,no
U606,1401,0.43,no
U606,1220,0.84,no
U606,1243,0.3,no
U606,1300,0.94,yes
U606,1283,0.51,no
U609,4331,0.71,no
U609,6684,0.32,no
U609,4162,0.72,no
U609,4162,0.77,no
U609,4311,0.22,no
U609,4837,0.12,no
U609,4399,0.69,no
U609,4337,0.82,no
U609,4338,0.66,no
U609,1277,0.26,no
U609,4407,0.88,no
U609,4243,0.14,no
U609,84,0.94,yes
U609,3781,0.25,no
U609,4256,0.72,no
U609,4156,0.46,no
U609,3897,0.67,no
U609,4356,0.22,no
U609,4784,0.95,no
U609,634,0.22,no
U609,6425,0.28,no
U609,3934,0.7,no
U609,3892,0.56,no
U609,3892,0.2,no
U609,810,0.2,no
U609,4546,0.94,no
U609,1364,0.85,no
U609,4749,0.58,yes
U609,5493,0.79,yes
U609,4212,0.59,no
U609,4219,0.83,no
U609,84,0.91,yes
U609,4674,0.79,no
U609,634,0.14,no
U609,746,0.27,no
U609,6222,0.24,yes
U609,3961,0.48,yes
U609,4595,0.72,yes
U609,4363,0.35,no
U609,159,0.14,no
U609,844,0.18,no
U609,1055,0.31,no
U609,4528,0.59,yes
U609,90,0.88,no
U609,4680,0.69,no
U609,4583,0.78,no
U609,4650,0.25,no
U609,4759,0.59,no
U609,4389,0.14,no
U609,5589,0.68,yes
U609,4623,0.78,yes
U609,998,0.89,no
U609,4855,0.72,no
U609,4849,0.91,no
U609,44,0.42,no
U609,351,0.23,no
U609,4454,0.71,no
U609,6471,0.23,no
U609,5875,0.67,no
U609,1593,0.27,no
U609,3977,0.98,no
U609,4152,0.68,no
U609,54,0.89,no
U609,4172,0.7,no
U609,4760,0.34,no
U609,630,0.72,no
U609,4172,0.72,no
U609,4223,0.3,no
U609,3622,0.76,no
U609,4303,0.7,no
U609,4300,0.16,no
U609,4674,0.94,yes
U609,461,0.76,no
U609,4623,0.71,no
U609,1389,0.45,no
U609,4664,0.31,yes
U609,4361,0.66,yes
U609,3978,0.33,yes
U609,297,0.87,yes
U609,4438,0.87,yes
U609,1736,0.12,no
U609,2043,0.56,no
U609,1724,0.7,no
U609,1634,0.87,no
U609,2037,0.98,no
U609,1703,0.34,no
U609,1616,0.97,no
U609,1668,0.79,no
U609,1610,0.95,no
U609,1565,0.96,no
U609,1619,0.67,no
U609,1694,0.93,no
U609,2072,0.23,no
U609,1750,0.42,no
U609,1645,0.26,no
U609,2753,0.85,no
U609,1573,0.52,no
U609,1695,0.9,no
U609,2674,0.98,no
U609,2068,0.75,yes
U609,2023,0.51,no
U609,1642,0.56,no
U609,1611,0.88,yes
U609,3113,0.75,no
U609,1687,0.69,no
U609,2923,0.74,no
U609,2445,0.45,no
U609,1837,0.72,no
U609,819,0.57,no
U609,1654,0.69,no
U609,1700,0.24,no
U609,2502,0.2,no
U609,2125,0.3,no
U609,2821,0.72,no
U609,1717,0.89,yes
U609,3982,0.97,no
U609,4116,0.9,no
U609,4023,0.59,no
U609,4087,0.32,no
U609,3980,0.6,no
U609,3993,0.7,no
U609,3992,0.48,no
U609,3989,0.98,no
U609,3986,0.8,no
U609,4094,0.7,no
U609,3996,0.68,no
U609,3990,0.94,yes
U609,3992,0.32,no
U609,3991,0.93,no
U609,3983,0.51,no
U609,3994,0.24,no
U609,4137,0.18,no
U609,4043,0.08,no
U609,4069,0.74,no
U609,3990,0.8,no
U609,3615,0.69,no
U609,821,0.66,no
U609,3611,0.94,no
U609,3636,0.92,no
U609,3641,0.93,no
U609,3702,0.86,no
U609,649,0.49,no
U609,901,0.23,no
U609,3629,0.77,no
U609,3823,0.41,no
U609,3620,0.26,yes
U609,869,0.22,no
U609,821,0.79,yes
U609,3920,0.24,no
U609,3695,0.84,no
U609,3697,0.17,no
U609,3730,0.16,no
U609,3744,0.58,no
U609,3797,0.86,no
U609,3626,0.94,no
U609,3627,0.78,no
U609,3729,0.2,no
U609,3689,0.83,yes
U609,649,0.24,no
U609,3611,0.7,no
U609,3620,0.11,no
U609,3643,0.38,no
U609,3661,0.7,no
U609,3881,0.16,no
U609,3732,0.53,no
U609,3646,0.98,no
U609,50,0.88,no
U609,3785,0.55,no
U609,3703,0.54,no
U609,3609,0.79,no
U609,829,0.65,no
U609,744,0.81,no
U609,775,0.85,yes
U609,1046,0.69,yes
U609,740,0.81,no
U609,774,0.43,no
U609,784,0.83,no
U609,975,0.13,no
U609,756,0.56,no
U609,751,0.65,no
U609,71,0.37,no
U609,136,0.59,no
U609,50,0.66,no
U609,39,0.31,no
U609,76,0.91,yes
U609,51,0.77,no
U609,34,0.67,no
U609,564,0.88,no
U609,209,0.33,no
U609,84,0.94,yes
U609,38,0.2,no
U609,33,0.93,yes
U609,584,0.97,no
U609,724,0.93,yes
U609,42,0.72,no
U609,1283,0.6,no
U609,1315,0.89,yes
U609,1249,0.77,no
U609,1289,0.12,no
U609,1227,0.68,no
U609,1253,0.95,yes
U609,1246,0.14,no
U609,1537,0.17,no
U609,1284,0.11,no
U609,1235,0.93,no
U609,1233,0.58,yes
U609,1242,0.75,yes
U609,1223,0.41,no
U609,1231,0.14,no
U609,1389,0.77,yes
U609,1274,0.22,no
U609,1229,0.35,no
U609,1230,0.94,yes
U609,1228,0.76,no
U609,1261,0.4,no
U610,2191,0.46,no
U610,48,0.91,no
U610,31,0.15,no
U610,29,0.4,no
U610,91,0.88,no
U610,61,0.49,yes
U610,1245,0.39,no
U611,4853,0.56,no
U611,4620,0.11,no
U611,4318,0.21,no
U611,4364,0.59,no
U611,2357,0.34,no
U611,1806,0.68,no
U611,1259,0.43,no
U611,2076,0.45,no
U611,3630,0.38,no
U611,3680,0.32,no
U611,3611,0.81,yes
U611,3623,0.48,no
U611,1134,0.42,no
U611,741,0.94,no
U611,992,0.69,no
U611,813,0.2,no
U612,4783,0.36,no
U612,3822,0.8,yes
U612,4771,0.43,no
U612,4273,0.86,no
U612,4330,0.74,yes
U612,4650,0.31,no
U612,2816,0.53,no
U612,1659,0.42,no
U612,1645,0.12,no
U612,3694,0.58,no
U612,3628,0.18,no
U612,3703,0.21,no
U612,3871,0.38,no
U612,356,0.55,no
U612,3666,0.89,no
U612,3631,0.47,yes
U612,3665,0.13,no
U612,3627,0.74,no
U612,1235,0.86,no
U612,1555,0.44,yes
U612,1226,0.92,yes
U612,1314,0.2,no
U612,1331,0.47,no
U612,1252,0.83,no
U612,1248,0.69,no
U612,1275,0.94,yes
U612,1494,0.73,no
U612,1344,0.11,no
U612,1239,0.71,no
U612,1262,0.56,no
U614,4660,0.17,no
U614,491,0.93,no
U614,4405,0.31,no
U614,768,0.4,no
U616,6376,0.09,no
U616,238,0.23,no
U616,4266,0.69,no
U616,159,0.35,no
U616,5350,0.16,no
U616,3926,0.93,yes
U616,5997,0.18,no
U616,4194,0.91,no
U616,4688,0.38,no
U616,4322,0.69,no
U616,230,0.77,yes
U616,533,0.16,no
U616,1540,0.16,no
U616,4365,0.11,no
U616,6647,0.53,no
U616,4258,0.2,no
U616,529,0.84,no
U616,6129,0.87,yes
U616,6648,0.12,no
U616,5178,0.19,no
U616,3725,0.88,no
U616,4176,0.28,no
U616,4804,0.16,no
U616,3900,0.09,no
U616,653,0.16,no
U616,6265,0.24,no
U616,4250,0.73,no
U616,159,0.56,no
U616,3936,0.49,no
